event_id,STAID,BEGIN_DATE_TIME,END_DATE_TIME,peak_time,peak_flow_cfs,volume_acreft,flashiness_index,YEAR,month,day,water_year,duration_hours,time_to_peak_h,gage_lat,gage_lon,index_right,gage_flowpath-id,gage_snap_dist_m,gage_cat-id
3280,02087275,2024-01-25 23:00:00+00:00,2024-01-26 17:00:00+00:00,2024-01-26 03:15:00+00:00,61.5,85.87706611570248,0.0063461127088631,2024,1,25,2024,18.0,4.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3281,02087275,2024-01-26 21:30:00+00:00,2024-01-27 16:15:00+00:00,2024-01-27 01:15:00+00:00,62.4,88.57747933884298,0.0055550433339479,2024,1,26,2024,18.75,3.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3282,02087275,2024-01-28 09:30:00+00:00,2024-01-30 10:00:00+00:00,2024-01-29 00:30:00+00:00,156.0,569.0495867768594,0.0033251409570623,2024,1,28,2024,48.5,15.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3283,02087275,2024-01-31 22:00:00+00:00,2024-02-01 05:00:00+00:00,2024-01-31 23:15:00+00:00,105.0,60.22727272727273,0.001325381047051,2024,1,31,2024,7.0,1.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3284,02087275,2024-02-11 17:15:00+00:00,2024-02-11 21:15:00+00:00,2024-02-11 18:45:00+00:00,64.2,18.071280991735534,0.0347854356306892,2024,2,11,2024,4.0,1.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3285,02087275,2024-02-12 13:15:00+00:00,2024-02-12 17:15:00+00:00,2024-02-12 14:45:00+00:00,70.8,22.58884297520661,0.0081076418837329,2024,2,12,2024,4.0,1.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3286,02087275,2024-02-13 06:00:00+00:00,2024-02-15 07:15:00+00:00,2024-02-13 15:30:00+00:00,341.0,1013.5640495867768,0.0109966054840742,2024,2,13,2024,49.25,9.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3287,02087275,2024-02-23 15:30:00+00:00,2024-02-24 16:30:00+00:00,2024-02-23 18:30:00+00:00,67.0,120.07438016528926,0.0067188485871659,2024,2,23,2024,25.0,3.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3288,02087275,2024-02-24 20:15:00+00:00,2024-02-25 18:00:00+00:00,2024-02-25 02:15:00+00:00,70.8,108.3285123966942,0.0072146256704691,2024,2,24,2024,21.75,6.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3289,02087275,2024-02-25 23:00:00+00:00,2024-02-26 13:45:00+00:00,2024-02-26 02:30:00+00:00,60.6,70.4896694214876,0.0051960048496045,2024,2,25,2024,14.75,3.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3290,02087275,2024-02-28 23:30:00+00:00,2024-03-01 15:45:00+00:00,2024-02-29 02:00:00+00:00,226.0,379.4700413223141,0.0193850811373883,2024,2,28,2024,40.25,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3291,02087275,2024-03-02 05:45:00+00:00,2024-03-04 07:00:00+00:00,2024-03-02 15:15:00+00:00,628.0,1859.1528925619837,0.0066881484680375,2024,3,2,2024,49.25,9.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3292,02087275,2024-03-06 18:00:00+00:00,2024-03-08 18:45:00+00:00,2024-03-06 22:00:00+00:00,256.0,703.1301652892562,0.0086948884595116,2024,3,6,2024,48.75,4.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3293,02087275,2024-03-09 15:15:00+00:00,2024-03-11 16:45:00+00:00,2024-03-10 01:30:00+00:00,465.0,1380.8677685950413,0.0111016607726397,2024,3,9,2024,49.5,10.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3294,02087275,2024-03-14 21:15:00+00:00,2024-03-15 06:00:00+00:00,2024-03-15 00:00:00+00:00,88.6,61.46074380165289,0.0053024351924587,2024,3,14,2024,8.75,2.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3295,02087275,2024-03-16 23:00:00+00:00,2024-03-17 06:15:00+00:00,2024-03-17 00:15:00+00:00,60.6,35.845041322314046,0.003012048192771,2024,3,16,2024,7.25,1.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3296,02087275,2024-03-22 21:45:00+00:00,2024-03-23 03:30:00+00:00,2024-03-22 23:15:00+00:00,130.0,49.215909090909086,0.0498164014687882,2024,3,22,2024,5.75,1.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3297,02087275,2024-03-23 05:15:00+00:00,2024-03-25 06:15:00+00:00,2024-03-23 10:00:00+00:00,234.0,594.7231404958677,0.0100831024930747,2024,3,23,2024,49.0,4.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3298,02087275,2024-03-25 13:15:00+00:00,2024-03-25 23:00:00+00:00,2024-03-25 16:30:00+00:00,153.0,100.68078512396694,0.0266336014839008,2024,3,25,2024,9.75,3.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3299,02087275,2024-03-26 13:45:00+00:00,2024-03-26 23:30:00+00:00,2024-03-26 16:30:00+00:00,131.0,82.31404958677686,0.0308876498741797,2024,3,26,2024,9.75,2.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3300,02087275,2024-03-27 22:30:00+00:00,2024-03-27 22:45:00+00:00,2024-03-27 22:30:00+00:00,123.0,2.5103305785123964,0.0123456790123456,2024,3,27,2024,0.25,0.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3301,02087275,2024-03-28 02:00:00+00:00,2024-03-30 03:30:00+00:00,2024-03-28 10:15:00+00:00,1140.0,2952.6652892561983,0.0125430381249694,2024,3,28,2024,49.5,8.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3302,02087275,2024-04-01 13:00:00+00:00,2024-04-01 23:30:00+00:00,2024-04-01 15:30:00+00:00,186.0,147.06611570247932,0.0160088324592878,2024,4,1,2024,10.5,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3303,02087275,2024-04-02 13:15:00+00:00,2024-04-02 22:45:00+00:00,2024-04-02 16:00:00+00:00,146.0,97.42148760330578,0.0233356211393273,2024,4,2,2024,9.5,2.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3304,02087275,2024-04-03 10:00:00+00:00,2024-04-05 18:30:00+00:00,2024-04-03 20:00:00+00:00,1150.0,1423.3016528925618,0.032561772450161,2024,4,3,2024,56.5,10.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3305,02087275,2024-04-08 13:15:00+00:00,2024-04-08 23:45:00+00:00,2024-04-08 15:15:00+00:00,113.0,82.6146694214876,0.0225992868560186,2024,4,8,2024,10.5,2.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3306,02087275,2024-04-09 13:30:00+00:00,2024-04-10 03:15:00+00:00,2024-04-09 20:00:00+00:00,177.0,129.72830578512395,0.0381209452100203,2024,4,9,2024,13.75,6.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3307,02087275,2024-04-10 14:00:00+00:00,2024-04-11 03:00:00+00:00,2024-04-10 16:15:00+00:00,153.0,91.33264462809916,0.0464002863662803,2024,4,10,2024,13.0,2.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3308,02087275,2024-04-11 13:45:00+00:00,2024-04-12 00:00:00+00:00,2024-04-11 15:15:00+00:00,87.5,60.28409090909091,0.0289107040447997,2024,4,11,2024,10.25,1.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3309,02087275,2024-04-12 02:45:00+00:00,2024-04-12 19:15:00+00:00,2024-04-12 04:45:00+00:00,152.0,96.00206611570248,0.063593546874667,2024,4,12,2024,16.5,2.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3310,02087275,2024-05-05 14:45:00+00:00,2024-05-06 16:00:00+00:00,2024-05-05 18:00:00+00:00,186.0,185.9979338842975,0.0340139810714404,2024,5,5,2024,25.25,3.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3311,02087275,2024-05-06 22:30:00+00:00,2024-05-08 23:45:00+00:00,2024-05-07 01:45:00+00:00,188.0,484.168388429752,0.0116472404247266,2024,5,6,2024,49.25,3.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3312,02087275,2024-05-14 20:00:00+00:00,2024-05-16 21:30:00+00:00,2024-05-15 00:15:00+00:00,1250.0,1592.2355371900826,0.0295604288814745,2024,5,14,2024,49.5,4.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3313,02087275,2024-05-24 19:15:00+00:00,2024-05-25 10:00:00+00:00,2024-05-24 23:00:00+00:00,102.0,60.87086776859504,0.0455887286145588,2024,5,24,2024,14.75,3.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3314,02087275,2024-05-25 21:00:00+00:00,2024-05-26 19:00:00+00:00,2024-05-25 23:00:00+00:00,77.2,80.90599173553719,0.0262297574697787,2024,5,25,2024,22.0,2.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3315,02087275,2024-05-27 10:15:00+00:00,2024-05-29 11:00:00+00:00,2024-05-27 15:30:00+00:00,138.0,390.34814049586777,0.0078173594931103,2024,5,27,2024,48.75,5.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3316,02087275,2024-05-29 20:45:00+00:00,2024-05-30 02:15:00+00:00,2024-05-29 22:15:00+00:00,73.2,32.671487603305785,0.003511746185517,2024,5,29,2024,5.5,1.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3317,02087275,2024-06-05 03:00:00+00:00,2024-06-06 17:15:00+00:00,2024-06-05 06:30:00+00:00,227.0,226.9090909090909,0.0368964139083675,2024,6,5,2024,38.25,3.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3318,02087275,2024-07-01 00:00:00+00:00,2024-07-02 19:15:00+00:00,2024-07-01 02:15:00+00:00,164.0,98.80196280991736,0.0715458518928053,2024,7,1,2024,43.25,2.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3319,02087275,2024-07-06 21:30:00+00:00,2024-07-08 22:00:00+00:00,2024-07-06 23:45:00+00:00,984.0,777.1580578512396,0.0574339763005473,2024,7,6,2024,48.5,2.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3320,02087275,2024-07-11 03:00:00+00:00,2024-07-11 07:15:00+00:00,2024-07-11 03:45:00+00:00,122.0,34.60537190082645,0.0563171121772903,2024,7,11,2024,4.25,0.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3321,02087275,2024-07-11 09:00:00+00:00,2024-07-12 14:45:00+00:00,2024-07-11 12:15:00+00:00,209.0,453.8842975206612,0.0072401466129689,2024,7,11,2024,29.75,3.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3322,02087275,2024-07-12 16:15:00+00:00,2024-07-14 17:45:00+00:00,2024-07-12 18:45:00+00:00,786.0,1884.8657024793388,0.0158910701591294,2024,7,12,2024,49.5,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3323,02087275,2024-07-20 02:45:00+00:00,2024-07-20 17:15:00+00:00,2024-07-20 06:30:00+00:00,242.0,257.7376033057851,0.009719478467009,2024,7,20,2024,14.5,3.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3324,02087275,2024-07-20 19:45:00+00:00,2024-07-22 02:45:00+00:00,2024-07-21 01:30:00+00:00,352.0,584.6487603305785,0.011370415862432,2024,7,20,2024,31.0,5.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3325,02087275,2024-07-22 05:30:00+00:00,2024-07-22 19:30:00+00:00,2024-07-22 07:30:00+00:00,677.0,551.7148760330579,0.0290402637330073,2024,7,22,2024,14.0,2.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3326,02087275,2024-07-22 20:00:00+00:00,2024-07-24 23:45:00+00:00,2024-07-23 04:00:00+00:00,1070.0,3011.5702479338843,0.0154436457400023,2024,7,22,2024,51.75,8.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3327,02087275,2024-07-25 16:45:00+00:00,2024-07-27 18:00:00+00:00,2024-07-25 19:45:00+00:00,1960.0,3343.791322314049,0.0199854561589469,2024,7,25,2024,49.25,3.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3328,02087275,2024-08-01 21:00:00+00:00,2024-08-02 02:45:00+00:00,2024-08-01 22:45:00+00:00,68.0,31.488636363636363,0.0053533190578158,2024,8,1,2024,5.75,1.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3329,02087275,2024-08-02 20:30:00+00:00,2024-08-03 08:30:00+00:00,2024-08-03 00:30:00+00:00,59.7,53.02995867768595,0.0097566574839302,2024,8,2,2024,12.0,4.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3330,02087275,2024-08-03 21:15:00+00:00,2024-08-05 22:45:00+00:00,2024-08-03 23:00:00+00:00,576.0,1475.2066115702478,0.0217364266119599,2024,8,3,2024,49.5,1.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3331,02087275,2024-08-07 00:00:00+00:00,2024-08-08 01:00:00+00:00,2024-08-07 07:30:00+00:00,273.0,522.396694214876,0.0034486812713093,2024,8,7,2024,25.0,7.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3332,02087275,2024-08-08 08:00:00+00:00,2024-08-10 14:45:00+00:00,2024-08-08 18:00:00+00:00,3690.0,9928.977272727272,0.013980715538626,2024,8,8,2024,54.75,10.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3333,02087275,2024-08-19 20:15:00+00:00,2024-08-20 04:30:00+00:00,2024-08-19 22:45:00+00:00,60.3,37.985537190082646,0.0102694404742999,2024,8,19,2024,8.25,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3334,02087275,2024-08-30 18:00:00+00:00,2024-09-01 16:45:00+00:00,2024-08-31 02:30:00+00:00,617.0,814.4204545454545,0.0392725816711057,2024,8,30,2024,46.75,8.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3335,02087275,2024-09-01 23:00:00+00:00,2024-09-03 22:45:00+00:00,2024-09-02 00:30:00+00:00,2640.0,5345.99173553719,0.0170643461624507,2024,9,1,2024,47.75,1.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3336,02087275,2024-09-07 20:15:00+00:00,2024-09-08 05:15:00+00:00,2024-09-07 23:30:00+00:00,90.3,64.75619834710743,0.0047873663267843,2024,9,7,2024,9.0,3.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3337,02087275,2024-09-09 03:30:00+00:00,2024-09-09 03:30:00+00:00,2024-09-09 03:30:00+00:00,59.4,0.0,0.0,2024,9,9,2024,0.0,0.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3338,02087275,2024-09-13 12:15:00+00:00,2024-09-15 13:15:00+00:00,2024-09-13 16:15:00+00:00,1100.0,1535.4855371900826,0.0254249795392644,2024,9,13,2024,49.0,4.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3339,02087275,2024-09-16 23:30:00+00:00,2024-09-19 01:00:00+00:00,2024-09-17 19:15:00+00:00,1910.0,5587.179752066116,0.0100432268153787,2024,9,16,2024,49.5,19.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3340,02087275,2024-09-19 14:30:00+00:00,2024-09-19 22:00:00+00:00,2024-09-19 16:45:00+00:00,683.0,380.61983471074376,0.0129596459804024,2024,9,19,2024,7.5,2.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3341,02087275,2024-09-22 04:30:00+00:00,2024-09-24 05:15:00+00:00,2024-09-22 06:30:00+00:00,1540.0,2428.388429752066,0.0223753904658427,2024,9,22,2024,48.75,2.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3342,02087275,2024-09-24 13:30:00+00:00,2024-09-27 08:00:00+00:00,2024-09-25 08:00:00+00:00,1410.0,4751.332644628099,0.0127920948410856,2024,9,24,2024,66.5,18.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3343,02087275,2024-09-27 15:00:00+00:00,2024-09-29 15:45:00+00:00,2024-09-27 18:30:00+00:00,2540.0,5020.568181818182,0.0160646032703968,2024,9,27,2024,48.75,3.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3344,02087275,2024-09-30 17:30:00+00:00,2024-10-01 16:15:00+00:00,2024-09-30 19:15:00+00:00,987.0,1052.685950413223,0.0218381408384911,2024,9,30,2024,22.75,1.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3345,02087275,2024-10-07 20:15:00+00:00,2024-10-08 04:15:00+00:00,2024-10-07 23:00:00+00:00,72.1,44.95867768595041,0.0083977308259257,2024,10,7,2025,8.0,2.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3346,02087275,2024-10-08 21:15:00+00:00,2024-10-09 12:30:00+00:00,2024-10-08 23:45:00+00:00,59.9,68.88223140495867,0.0056720827178729,2024,10,8,2025,15.25,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3347,02087275,2024-11-11 05:45:00+00:00,2024-11-12 23:15:00+00:00,2024-11-11 09:00:00+00:00,77.1,127.89876033057853,0.0207589070194071,2024,11,11,2025,41.5,3.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3348,02087275,2024-11-14 23:00:00+00:00,2024-11-17 00:15:00+00:00,2024-11-15 02:30:00+00:00,431.0,1081.1332644628098,0.0135575964293817,2024,11,14,2025,49.25,3.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3349,02087275,2024-11-20 22:00:00+00:00,2024-11-21 14:15:00+00:00,2024-11-21 00:30:00+00:00,70.7,89.5340909090909,0.0048460855914272,2024,11,20,2025,16.25,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3350,02087275,2024-11-28 16:15:00+00:00,2024-11-30 17:30:00+00:00,2024-11-28 20:15:00+00:00,119.0,252.8987603305785,0.0217947256112459,2024,11,28,2025,49.25,4.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3351,02087275,2024-12-09 14:45:00+00:00,2024-12-09 22:45:00+00:00,2024-12-09 17:15:00+00:00,62.7,34.95971074380165,0.02311638900098,2024,12,9,2025,8.0,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3352,02087275,2024-12-11 13:00:00+00:00,2024-12-13 14:15:00+00:00,2024-12-11 18:45:00+00:00,703.0,1752.2045454545455,0.0174961220421008,2024,12,11,2025,49.25,5.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3353,02087275,2024-12-18 23:45:00+00:00,2024-12-19 14:30:00+00:00,2024-12-19 03:00:00+00:00,59.7,70.51652892561984,0.0037476937269372,2024,12,18,2025,14.75,3.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3354,02087275,2025-01-06 14:30:00+00:00,2025-01-08 16:00:00+00:00,2025-01-06 17:15:00+00:00,250.0,547.1838842975206,0.0166588217573851,2025,1,6,2025,49.5,2.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3355,02087275,2025-01-11 08:30:00+00:00,2025-01-11 13:00:00+00:00,2025-01-11 09:15:00+00:00,122.0,43.50206611570248,0.0103790613718411,2025,1,11,2025,4.5,0.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3356,02087275,2025-01-11 14:45:00+00:00,2025-01-13 12:45:00+00:00,2025-01-12 02:30:00+00:00,150.0,484.2148760330578,0.0039074113399872,2025,1,11,2025,46.0,11.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3357,02087275,2025-01-15 20:45:00+00:00,2025-01-16 03:30:00+00:00,2025-01-15 23:15:00+00:00,73.8,39.667355371900825,0.0058353035866995,2025,1,15,2025,6.75,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3358,02087275,2025-01-16 22:00:00+00:00,2025-01-17 06:00:00+00:00,2025-01-16 23:15:00+00:00,61.5,39.324380165289256,0.0058189985197284,2025,1,16,2025,8.0,1.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3359,02087275,2025-02-01 04:30:00+00:00,2025-02-03 06:00:00+00:00,2025-02-01 07:00:00+00:00,204.0,488.279958677686,0.014380507641622,2025,2,1,2025,49.5,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3360,02087275,2025-02-10 06:15:00+00:00,2025-02-11 15:15:00+00:00,2025-02-10 09:15:00+00:00,77.0,180.01136363636363,0.0087259039580244,2025,2,10,2025,33.0,3.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3361,02087275,2025-02-12 13:45:00+00:00,2025-02-14 15:00:00+00:00,2025-02-13 18:30:00+00:00,852.0,2855.3822314049585,0.0058890947228809,2025,2,12,2025,49.25,28.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3362,02087275,2025-02-16 13:30:00+00:00,2025-02-18 05:45:00+00:00,2025-02-16 16:00:00+00:00,580.0,1251.146694214876,0.0117592881930167,2025,2,16,2025,40.25,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3363,02087275,2025-02-25 00:15:00+00:00,2025-02-25 05:45:00+00:00,2025-02-25 02:30:00+00:00,71.5,31.65392561983471,0.0050640825257893,2025,2,25,2025,5.5,2.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3364,02087275,2025-03-05 16:30:00+00:00,2025-03-07 18:00:00+00:00,2025-03-05 18:45:00+00:00,610.0,1463.4235537190082,0.0189444166531624,2025,3,5,2025,49.5,2.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3365,02087275,2025-03-12 20:15:00+00:00,2025-03-13 02:00:00+00:00,2025-03-12 22:45:00+00:00,66.5,30.43595041322314,0.0067778936392075,2025,3,12,2025,5.75,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3366,02087275,2025-03-16 16:30:00+00:00,2025-03-18 17:45:00+00:00,2025-03-17 03:30:00+00:00,484.0,1062.3657024793388,0.0174339681185277,2025,3,16,2025,49.25,11.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3367,02087275,2025-03-20 19:15:00+00:00,2025-03-22 04:00:00+00:00,2025-03-21 00:30:00+00:00,127.0,290.1012396694215,0.0062972292191435,2025,3,20,2025,32.75,5.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3368,02087275,2025-03-25 00:00:00+00:00,2025-03-27 00:45:00+00:00,2025-03-25 02:30:00+00:00,188.0,468.1012396694215,0.0112580422440444,2025,3,25,2025,48.75,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3369,02087275,2025-03-31 22:15:00+00:00,2025-04-02 23:30:00+00:00,2025-04-01 01:15:00+00:00,156.0,332.0030991735537,0.0151038662175825,2025,3,31,2025,49.25,3.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3370,02087275,2025-04-03 22:30:00+00:00,2025-04-04 05:30:00+00:00,2025-04-03 23:30:00+00:00,63.0,36.08677685950413,0.0018806349908733,2025,4,3,2025,7.0,1.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3371,02087275,2025-04-07 22:00:00+00:00,2025-04-07 22:30:00+00:00,2025-04-07 22:00:00+00:00,144.0,5.785123966942148,0.019047619047619,2025,4,7,2025,0.5,0.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3372,02087275,2025-04-08 00:30:00+00:00,2025-04-10 01:45:00+00:00,2025-04-08 10:15:00+00:00,622.0,1736.2913223140497,0.0094824414616489,2025,4,8,2025,49.25,9.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3373,02087275,2025-04-11 01:45:00+00:00,2025-04-11 07:30:00+00:00,2025-04-11 03:45:00+00:00,261.0,111.97314049586775,0.0182980991295079,2025,4,11,2025,5.75,2.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3374,02087275,2025-04-11 11:15:00+00:00,2025-04-13 12:30:00+00:00,2025-04-11 21:30:00+00:00,530.0,1574.0082644628098,0.007849396250605,2025,4,11,2025,49.25,10.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3375,02087275,2025-04-22 20:30:00+00:00,2025-04-24 21:30:00+00:00,2025-04-22 23:15:00+00:00,134.0,257.6146694214876,0.018239245162322,2025,4,22,2025,49.0,2.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3376,02087275,2025-04-26 20:30:00+00:00,2025-04-28 21:30:00+00:00,2025-04-26 23:00:00+00:00,579.0,426.09090909090907,0.05224906127821,2025,4,26,2025,49.0,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3377,02087275,2025-05-03 02:00:00+00:00,2025-05-03 19:00:00+00:00,2025-05-03 05:45:00+00:00,80.5,78.50826446280992,0.0232921682038455,2025,5,3,2025,17.0,3.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3378,02087275,2025-05-04 09:15:00+00:00,2025-05-04 13:30:00+00:00,2025-05-04 10:45:00+00:00,142.0,41.25103305785124,0.0416726335385937,2025,5,4,2025,4.25,1.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3379,02087275,2025-05-04 14:30:00+00:00,2025-05-05 14:45:00+00:00,2025-05-04 17:45:00+00:00,160.0,255.45454545454544,0.00882187825808,2025,5,4,2025,24.25,3.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3380,02087275,2025-05-05 17:15:00+00:00,2025-05-07 18:30:00+00:00,2025-05-05 19:45:00+00:00,329.0,773.9772727272727,0.011944030644818,2025,5,5,2025,49.25,2.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3381,02087275,2025-05-09 06:45:00+00:00,2025-05-09 11:15:00+00:00,2025-05-09 09:00:00+00:00,105.0,38.29855371900826,0.0060941260818354,2025,5,9,2025,4.5,2.25,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3382,02087275,2025-05-12 00:15:00+00:00,2025-05-12 03:45:00+00:00,2025-05-12 01:15:00+00:00,58.3,16.6797520661157,0.0039356406991549,2025,5,12,2025,3.5,1.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3383,02087275,2025-05-13 06:30:00+00:00,2025-05-14 16:15:00+00:00,2025-05-13 11:00:00+00:00,370.0,850.1446280991735,0.0092802938759727,2025,5,13,2025,33.75,4.5,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3384,02087275,2025-05-14 18:45:00+00:00,2025-05-16 20:15:00+00:00,2025-05-15 01:45:00+00:00,1010.0,2401.9938016528927,0.0122433570993453,2025,5,14,2025,49.5,7.0,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
3385,02087275,2025-05-20 20:45:00+00:00,2025-05-21 03:45:00+00:00,2025-05-20 23:30:00+00:00,66.2,37.26652892561983,0.0046097770154373,2025,5,20,2025,7.0,2.75,35.838056,-78.674167,64218,wb-270972,24.385726693961,cat-270972
